timestamp,sample_num,lc1,lc2,lc3,lc4
1757512324.639775,3837,4938240,-1,-4503681,3949055
1757512324.640724,3838,4827136,-1,-4436097,4089343
1757512324.641631,3839,4959488,-1,-4491905,4148223
1757512324.642540,3840,4749824,-1,-4697729,4065023
1757512324.643455,3841,4908800,-1,-4531585,4143103
1757512324.644363,3842,5028864,-1,-4494209,4004095
1757512324.645307,3843,4929024,-1,-4577409,4113407
1757512324.646203,3844,4687360,-1,-4160641,4061695
1757512324.647122,3845,4822528,-1,-4671873,4043007
1757512324.648049,3846,4712448,-1,-4501121,4077567
1757512324.648916,3847,4866048,-1,-4526721,4097535
1757512324.649848,3848,4677888,-1,-4441217,4023295
1757512324.650836,3849,4741376,-1,-4550017,4099583
1757512324.651725,3850,4702976,-1,-4613249,3951615
1757512324.652610,3851,4901632,-1,-4513409,4046847
1757512324.653558,3852,4624896,-1,-4403841,3973119
1757512324.654472,3853,4821760,-1,-4529537,4038399
1757512324.655391,3854,4849408,-1,-4840321,3817727
1757512324.656287,3855,4643584,-1,-4347009,4049919
1757512324.657219,3856,4795392,-1,-4561793,4038399
1757512324.658147,3857,4650496,-1,-4192129,4088319
1757512324.659031,3858,4848384,-1,-4411521,4001279
1757512324.659944,3859,4749056,-1,-4306561,4035327
1757512324.660884,3860,4955904,-1,-4583041,4026623
1757512324.661807,3861,4734720,-1,-4444545,4045311
1757512324.662736,3862,4838144,-1,-4507265,4017919
1757512324.663649,3863,4907520,-1,-4448897,4095231
1757512324.664566,3864,4780288,-1,-4587137,4082175
1757512324.665476,3865,4751616,-1,-4560769,4066047
1757512324.666401,3866,4826368,-1,-4272769,4099327
1757512324.667333,3867,4764416,-1,-3098497,4594175
1757512324.668254,3868,4773888,-1,-4535937,3976191
1757512324.669169,3869,4707072,-1,-4345985,4109055
1757512324.670110,3870,4760832,-1,-4623745,4058367
1757512324.670998,3871,4760576,-1,-4208513,4152831
1757512324.671961,3872,4713728,-1,-4505985,3986943
1757512324.672850,3873,4810496,-1,-4379777,4075519
1757512324.673724,3874,4717824,-1,-4580481,3964671
1757512324.674739,3875,4770304,-1,-4263041,4085503
1757512324.675677,3876,4654592,-1,-4531585,4067583
1757512324.676534,3877,4813056,-1,-4375681,3993855
1757512324.677427,3878,4735488,-1,-4512641,3870719
1757512324.678363,3879,4777216,-1,-4478081,3986943
1757512324.679271,3880,4820736,-1,-5048193,3851263
1757512324.680188,3881,4731648,-1,-4133249,4030463
1757512324.681123,3882,4723968,-1,-5026433,4069375
1757512324.681999,3883,4697600,-1,-4673665,4005631
1757512324.682913,3884,4704512,-1,-4865665,4049919
1757512324.683841,3885,4747776,-1,-4472705,4017919
1757512324.684798,3886,4770816,-1,-5153153,3885311
1757512324.685682,3887,4733952,-1,-4398721,3978495
1757512324.686617,3888,4780032,-1,-5001345,3924735
1757512324.687545,3889,4871936,-1,-4493953,3933695
1757512324.688465,3890,4792576,-1,-5008769,4032767
1757512324.689375,3891,4684032,-1,-4006017,4137727
1757512324.690268,3892,4797184,-1,-4358785,3877375
1757512324.691219,3893,4596992,-1,-4496001,3944959
1757512324.692163,3894,4784128,-1,-4369793,3875583
1757512324.693174,3895,4743424,-1,-4606337,3903231
1757512324.694098,3896,4846592,-1,-4246657,3935487
1757512324.694877,3897,4802304,-1,-4470913,3957247
1757512324.695808,3898,4787712,-1,-4449153,3924223
1757512324.696737,3899,4683008,-1,-4488833,3999231
1757512324.697652,3900,4789248,-1,-4331137,3781375
1757512324.698536,3901,4674816,-1,-4470401,3738111
1757512324.699485,3902,4715264,-1,-4328833,3923967
1757512324.700417,3903,4757760,-1,-4407169,3847679
1757512324.701313,3904,4781568,-1,-4279169,3900927
1757512324.702271,3905,4768000,-1,-4207745,4120319
1757512324.703161,3906,5158144,-1,-4536961,3690751
1757512324.704053,3907,4686080,-1,-4330881,3873023
1757512324.705147,3908,4761600,-1,-4518273,3616767
1757512324.706044,3909,4741376,-1,-4366721,3798271
1757512324.706875,3910,4799488,-1,-4487809,3648511
1757512324.707850,3911,4785408,-1,-4259969,3841279
1757512324.708830,3912,4795392,-1,-4473729,3622655
1757512324.709782,3913,4749824,-1,-4398209,3833855
1757512324.710683,3914,4819968,-1,-4583809,3719679
1757512324.711447,3915,4701440,-1,-4545665,3799295
1757512324.712687,3916,4738560,-1,-4532865,3910655
1757512324.713439,3917,4746752,-1,-4356481,3792639
1757512324.714382,3918,4706304,-1,-4472705,3346431
1757512324.715321,3919,3880704,-1,-4502145,3874559
1757512324.716178,3920,4956160,-1,-4453761,3776511
1757512324.717181,3921,4433152,-1,-4281985,3897599
1757512324.718101,3922,4805120,-1,-4503169,3732735
1757512324.718860,3923,4619776,-1,-4564865,3859967
1757512324.719826,3924,4862464,-1,-4386433,3667967
1757512324.720772,3925,4526848,-1,-4220801,3861503
1757512324.721601,3926,4752384,-1,-4307585,3761151
1757512324.722683,3927,4613120,-1,-4630657,3938047
1757512324.723502,3928,4685312,-1,-4355201,3696895
1757512324.724414,3929,4575744,-1,-4434817,3843583
1757512324.725318,3930,5077760,-1,-4660865,3801087
1757512324.726165,3931,4670720,-1,-4550017,3612159
1757512324.727133,3932,4819968,-1,-4524417,3806975
1757512324.727998,3933,4720640,-1,-4450945,3896831
1757512324.728999,3934,4723456,-1,-4461185,3848447
1757512324.729882,3935,4893440,-1,-4492929,3960831
1757512324.730916,3936,4787456,-1,-4518785,3786239
1757512324.731858,3937,4768512,-1,-4422273,3915007
1757512324.732743,3938,4717312,-1,-4439937,3810559
1757512324.733814,3939,4765440,-1,-4479617,3887871
1757512324.734709,3940,4688896,-1,-4392833,3828991
1757512324.735524,3941,4863488,-1,-4465281,3886335
1757512324.736446,3942,4707328,-1,-4437889,3742463
1757512324.737232,3943,4747776,-1,-4676225,3846911
1757512324.738120,3944,4934144,-1,-4304769,4143871
1757512324.739057,3945,4728320,-1,-4530817,3817215
1757512324.739907,3946,4862720,-1,-4437121,3811071
1757512324.740884,3947,4702720,-1,-4560001,3922175
1757512324.741789,3948,4709888,-1,-4568449,3845631
1757512324.742774,3949,4782336,-1,-4542081,3801087
1757512324.743613,3950,4786688,-1,-4583553,3931391
1757512324.744703,3951,4783104,-1,-4551041,3883263
1757512324.745450,3952,4780544,-1,-4426369,3791615
1757512324.746716,3953,4636672,-1,-4612993,3798783
1757512324.747597,3954,4751360,-1,-4499329,3847679
1757512324.748398,3955,4695808,-1,-4615553,3833855
1757512324.749380,3956,4734720,-1,-4596609,3867391
1757512324.750284,3957,4727808,-1,-5486977,3727615
1757512324.751118,3958,4875008,-1,-4486785,3900415
1757512324.751956,3959,4850688,-1,-4702337,3785215
1757512324.752830,3960,4985088,-1,-4521089,3793919
1757512324.753837,3961,4769792,-1,-4620161,3733503
1757512324.754904,3962,4844800,-1,-4600449,3828479
1757512324.756032,3963,4794368,-1,-4795521,3827455
1757512324.756729,3964,4791296,-1,-4460673,3794431
1757512324.757580,3965,4707840,-1,-4590465,3708671
1757512324.758500,3966,4897280,-1,-4538753,3763711
1757512324.759503,3967,4679424,-1,-4727425,3787519
1757512324.760234,3968,4674816,-1,-4331649,3933439
1757512324.761122,3969,4849664,-1,-4584065,3798015
1757512324.762040,3970,4893440,-1,-4635265,3848959
1757512324.762934,3971,4825088,-1,-4571265,3872767
1757512324.763913,3972,4772096,-1,-4802945,3796991
1757512324.764746,3973,4815872,-1,-4527489,3847167
1757512324.765732,3974,4728832,-1,-4592769,3871999
1757512324.766675,3975,4712192,-1,-4658305,3890687
1757512324.767583,3976,4841472,-1,-4845441,3775743
1757512324.768521,3977,4770560,-1,-4662145,3863295
1757512324.769445,3978,4851968,-1,-4678785,3820799
1757512324.770356,3979,4815360,-1,-4532609,3819263
1757512324.771299,3980,4765952,-1,-4762753,3790335
1757512324.772170,3981,4750336,-1,-4867201,3926015
1757512324.773192,3982,4803072,-1,-4493185,4066303
1757512324.774022,3983,4973312,-1,-4787841,3773183
1757512324.774927,3984,4769280,-1,-4597889,3823103
1757512324.775834,3985,4767488,-1,-4746625,3768831
1757512324.776724,3986,4754176,-1,-4597889,3783423
1757512324.777704,3987,4746752,-1,-4347777,3714047
1757512324.778714,3988,4738560,-1,-4643457,3763199
1757512324.779630,3989,4788224,-1,-4643201,3739391
1757512324.780516,3990,4713728,-1,-4680065,3873023
1757512324.781447,3991,4796160,-1,-4820097,3753983
1757512324.782317,3992,4791040,-1,-4768897,3815935
1757512324.783295,3993,4809728,-1,-4691585,3773695
1757512324.784186,3994,4735744,-1,-4679297,3743231
1757512324.785081,3995,4636672,-1,-5505921,3255039
1757512324.786057,3996,4493824,-1,-4190081,3800319
1757512324.786952,3997,4730624,-1,-4799105,3650047
1757512324.788025,3998,4726528,-1,-4350081,3831551
1757512324.788796,3999,4711680,-1,-4594561,3737855
1757512324.789812,4000,4617728,-1,-4375169,3771135
1757512324.790541,4001,4702464,-1,-4701825,3701247
1757512324.791590,4002,4725760,-1,-4383105,3790079
1757512324.792619,4003,4733696,-1,-4921729,3770367
1757512324.793768,4004,4724480,-1,-4294273,3728383
1757512324.794365,4005,4747776,-1,-4870017,3736575
1757512324.795247,4006,4651776,-1,-4673409,3812607
1757512324.796203,4007,4844544,-1,-4421249,3763455
1757512324.797132,4008,4745984,-1,-3423361,4352767
1757512324.798124,4009,4711424,-1,-4792193,3690495
1757512324.798986,4010,4733696,-1,-4377217,4004607
1757512324.799715,4011,4691968,-1,-4649089,3774975
1757512324.800802,4012,4743936,-1,-4629633,3717631
1757512324.801629,4013,4749568,-1,-4709249,3625727
1757512324.802440,4014,4768768,-1,-4396417,3953919
1757512324.803427,4015,4695552,-1,-4697473,3636991
1757512324.804322,4016,4734720,-1,-4409473,3943167
1757512324.805254,4017,4716544,-1,-4746113,3725567
1757512324.806055,4018,4795904,-1,-4383361,3970559
1757512324.807021,4019,4750336,-1,-4746369,3482111
1757512324.807991,4020,4660224,-1,-4407681,3803647
1757512324.808929,4021,4940032,-1,-4313985,3871487
1757512324.809840,4022,4636672,-1,-4545665,3759103
1757512324.810767,4023,4801536,-1,-4460417,3782399
1757512324.811664,4024,4727552,-1,-4623233,3652607
1757512324.812599,4025,4729344,-1,-4841345,3719679
1757512324.813520,4026,4839680,-1,-4531329,3810047
1757512324.814447,4027,4696832,-1,-4696961,3592703
1757512324.815250,4028,4723200,-1,-4582785,3682047
1757512324.816204,4029,4759040,-1,-4603777,3695615
1757512324.817129,4030,4791552,-1,-4633217,3656447
1757512324.818049,4031,4624640,-1,-4840577,3806463
1757512324.819006,4032,4741376,-1,-4519297,3706879
1757512324.819947,4033,4791040,-1,-4529793,3532799
1757512324.820899,4034,4626176,-1,-5016449,3642367
1757512324.821801,4035,4836352,-1,-4556417,3679231
1757512324.822710,4036,4697856,-1,-4571009,3745535
1757512324.823540,4037,5034752,-1,-4641153,3773439
1757512324.824558,4038,4830208,-1,-4694145,3600895
1757512324.825512,4039,4917760,-1,-4449409,3720703
1757512324.826440,4040,4740096,-1,-4652929,3714815
1757512324.827441,4041,4961536,-1,-4592513,3748607
1757512324.828285,4042,4818176,-1,-4590977,3734271
1757512324.829379,4043,4789760,-1,-4488833,3765759
1757512324.830135,4044,4723712,-1,-4514177,3637759
1757512324.831133,4045,4688640,-1,-4456321,3695359
1757512324.832068,4046,4957440,-1,-4714625,3758335
1757512324.832865,4047,5628928,-1,-4297345,3544831
1757512324.833814,4048,4755200,-1,-4623233,3626495
1757512324.834691,4049,4840448,-1,-4580737,3480319
1757512324.835638,4050,4689920,-1,-4611457,3711231
1757512324.836506,4051,4861696,-1,-4582529,3591423
1757512324.837501,4052,4651520,-1,-4509313,3689727
1757512324.838331,4053,4791808,-1,-4518529,3694847
1757512324.839258,4054,4690432,-1,-4448641,3621631
1757512324.840319,4055,4905984,-1,-4642177,3566591
1757512324.841113,4056,4700672,-1,-4513921,3728383
1757512324.841957,4057,4856576,-1,-4473473,3544831
1757512324.843001,4058,4774400,-1,-4556417,3685631
1757512324.843841,4059,4816384,-1,-4655489,3664639
1757512324.844697,4060,4684288,-1,-4550785,3718399
1757512324.845693,4061,4934400,-1,-4609153,3694847
1757512324.846631,4062,4543744,-1,-4567169,3639295
1757512324.847540,4063,4775936,-1,-4451457,3739903
1757512324.848451,4064,4481536,-1,-4550017,3661823
1757512324.849338,4065,4833024,-1,-4457089,3745023
1757512324.850277,4066,4396288,-1,-4547457,3696127
1757512324.851218,4067,4835840,-1,-4607361,3710463
1757512324.852134,4068,4559872,-1,-4482689,3629567
1757512324.853035,4069,4767488,-1,-4489345,3762431
1757512324.853929,4070,4496640,-1,-4534657,3717119
1757512324.854889,4071,4944896,-1,-4715649,3720959
1757512324.855791,4072,4817920,-1,-4776065,3524095
1757512324.856722,4073,4698624,-1,-4419969,3696639
1757512324.857708,4074,4897280,-1,-4579201,3660031
1757512324.858626,4075,4865024,-1,-4448641,3797503
1757512324.859561,4076,4804864,-1,-4515713,3664127
1757512324.860494,4077,4729856,-1,-4445825,3735295
1757512324.861351,4078,4818176,-1,-4432001,3671807
1757512324.862239,4079,4732160,-1,-4390017,3721471
1757512324.863120,4080,4815104,-1,-4535937,3726335
1757512324.864153,4081,4720384,-1,-4539777,3751935
1757512324.865036,4082,5003520,-1,-4518529,3627007
1757512324.865955,4083,4746240,-1,-4507521,3786495
1757512324.866914,4084,4835328,-1,-4450689,3771391
1757512324.867816,4085,4874240,-1,-3702913,4192767
1757512324.868753,4086,4727040,-1,-4579713,3702015
1757512324.869656,4087,4863744,-1,-4417665,3789567
1757512324.870583,4088,4729088,-1,-4573313,3730431
1757512324.871509,4089,4751104,-1,-4485249,3773439
1757512324.872428,4090,4729856,-1,-4540033,3743999
1757512324.873344,4091,4831232,-1,-4555393,3686911
1757512324.874213,4092,4733184,-1,-4482945,3658751
1757512324.875246,4093,4756480,-1,-4396161,3777279
1757512324.876201,4094,4709376,-1,-4583809,3649279
1757512324.877060,4095,4864768,-1,-4486529,3781631
1757512324.877909,4096,4698112,-1,-4536961,3632383
1757512324.878875,4097,4727552,-1,-4659073,3721471
1757512324.879798,4098,4824320,-1,-6027905,3670271
1757512324.880617,4099,4702976,-1,-4309633,3728127
1757512324.881674,4100,4792320,-1,-5214081,3477759
1757512324.882513,4101,4836352,-1,-4437121,3618047
1757512324.883504,4102,4723712,-1,-4729729,3737855
1757512324.884531,4103,4833024,-1,-4302977,3731199
1757512324.885203,4104,4895488,-1,-5164929,3628287
1757512324.886194,4105,4694272,-1,-4507265,3724543
1757512324.887081,4106,4792832,-1,-4830849,3695103
1757512324.887910,4107,4759552,-1,-4417409,3726335
1757512324.888894,4108,4763648,-1,-4855681,3679231
1757512324.889768,4109,4701696,-1,-3954817,3764735
1757512324.890712,4110,4717568,-1,-4590721,3554303
1757512324.891618,4111,4655872,-1,-4403329,3659007
1757512324.892698,4112,4742656,-1,-4489345,3695359
1757512324.893786,4113,4766208,-1,-4582017,3705855
1757512324.894513,4114,4766976,-1,-4383361,3681279
1757512324.895457,4115,4722432,-1,-4491905,3574783
1757512324.896301,4116,4790784,-1,-4498049,3630847
1757512324.897243,4117,4783616,-1,-4657537,3651327
1757512324.898158,4118,4794112,-1,-4366721,3740415
1757512324.899046,4119,4753408,-1,-4522113,3733759
1757512324.900002,4120,4749312,-1,-4311425,3734527
1757512324.900918,4121,4777984,-1,-4476545,3624703
1757512324.901825,4122,4651520,-1,-4362625,3621119
1757512324.902793,4123,4706304,-1,-4182401,4014591
1757512324.903690,4124,5040896,-1,-4245121,3473407
1757512324.904658,4125,4690688,-1,-4397185,3802879
1757512324.905524,4126,4694784,-1,-4505217,3510527
1757512324.906268,4127,4754944,-1,-4624257,3677183
1757512324.907275,4128,4729344,-1,-4480897,3548159
1757512324.908322,4129,4678144,-1,-4452737,3739647
1757512324.909230,4130,4713472,-1,-4479361,3586559
1757512324.910112,4131,4734208,-1,-4358017,3713279
1757512324.911057,4132,4784896,-1,-4540033,3598591
1757512324.911973,4133,4721408,-1,-4587905,3724543
1757512324.912929,4134,4781568,-1,-4283777,3658751
1757512324.913822,4135,4791040,-1,-4299649,3590911
1757512324.914729,4136,4729600,-1,-4384897,2994943
1757512324.915543,4137,4002048,-1,-4511361,3789823
1757512324.916369,4138,4824832,-1,-4359553,3588095
1757512324.917392,4139,4590592,-1,-4252289,3750143
1757512324.918384,4140,4744704,-1,-4386689,3639295
1757512324.919320,4141,4686336,-1,-4405377,3674367
1757512324.920216,4142,4727808,-1,-4279681,3514367
1757512324.921151,4143,4615936,-1,-4154241,3683327
1757512324.922086,4144,4741888,-1,-4453505,3533311
1757512324.922899,4145,4626944,-1,-3920513,3750399
1757512324.923903,4146,4720128,-1,-4481921,3628543
1757512324.924832,4147,4619008,-1,-4454017,3665919
1757512324.925740,4148,4996096,-1,-4366721,3634431
1757512324.926555,4149,4726528,-1,-4213633,3720447
1757512324.927489,4150,4640000,-1,-4433281,3561983
1757512324.928498,4151,4793856,-1,-4273025,3824895
1757512324.929457,4152,4783616,-1,-4407169,3687423
1757512324.930256,4153,4785408,-1,-4344193,3817727
1757512324.931248,4154,4785408,-1,-4426625,3636991
1757512324.932189,4155,4738560,-1,-4327553,3956223
1757512324.933111,4156,4691200,-1,-4424065,3663359
1757512324.934024,4157,4748544,-1,-4199809,3891455
1757512324.934980,4158,4773888,-1,-4334977,3612159
1757512324.935750,4159,4782848,-1,-4370049,3967999
1757512324.936574,4160,4583936,-1,-4043649,3581951
1757512324.937696,4161,4651520,-1,-4459393,3670783
1757512324.938656,4162,4921088,-1,-4227969,3874047
1757512324.939534,4163,4626432,-1,-4467585,3672063
1757512324.940507,4164,4824576,-1,-4471681,3697407
1757512324.941482,4165,4788480,-1,-4515713,3609343
1757512324.942382,4166,4722688,-1,-4418433,3676927
1757512324.943173,4167,4681472,-1,-4496513,3624703
1757512324.944058,4168,4807680,-1,-4413057,3765503
1757512324.945034,4169,4723712,-1,-4572801,3565823
1757512324.945986,4170,4791296,-1,-4299137,3657727
1757512324.946797,4171,4687104,-1,-4519297,3572991
1757512324.947827,4172,4728320,-1,-4382337,3747583
1757512324.948717,4173,4748032,-1,-4452225,3683327
1757512324.949692,4174,4780544,-1,-4533889,3641855
1757512324.950649,4175,4589312,-1,-4976513,3717375
1757512324.951765,4176,5002496,-1,-4406145,3716351
1757512324.952389,4177,4741888,-1,-4396417,3714559
1757512324.953332,4178,4938496,-1,-4244865,3684095
1757512324.954334,4179,4881408,-1,-4365697,3581439
1757512324.955207,4180,4959744,-1,-4373633,3691007
1757512324.955936,4181,4745984,-1,-4519809,3652863
1757512324.956942,4182,4944896,-1,-4316033,3636991
1757512324.957872,4183,4715776,-1,-4350849,3643135
1757512324.958823,4184,4945152,-1,-4371073,3630335
1757512324.959880,4185,4766464,-1,-4028545,3695871
1757512324.960654,4186,4662528,-1,-4170881,3760895
1757512324.961624,4187,4914176,-1,-4543105,3673087
1757512324.962504,4188,5153024,-1,-4317313,3673855
1757512324.963547,4189,4826112,-1,-4391297,3714815
1757512324.964365,4190,4943104,-1,-4225153,3720703
1757512324.965279,4191,4728320,-1,-4344961,3663103
1757512324.966155,4192,4775168,-1,-4514433,3692287
1757512324.967038,4193,4713728,-1,-4353921,3610111
1757512324.968036,4194,4973056,-1,-4034689,3664127
1757512324.968733,4195,4770816,-1,-4278145,3687167
1757512324.969670,4196,4953600,-1,-4359809,3665663
1757512324.970606,4197,4792576,-1,-4331649,3766783
1757512324.971598,4198,4959488,-1,-4173953,3621375
1757512324.972570,4199,4766976,-1,-4359809,3734271
1757512324.973563,4200,4875264,-1,-4119425,3732479
1757512324.974568,4201,5048832,-1,-4214145,3614975
1757512324.975349,4202,4732928,-1,-4275073,3749887
1757512324.976277,4203,4807424,-1,-4021121,3602687
1757512324.977129,4204,4847360,-1,-4283521,3644927
1757512324.978029,4205,4769280,-1,-4235649,3660543
1757512324.978979,4206,4832256,-1,-4286593,3741695
1757512324.979952,4207,4751360,-1,-4408961,3599359
1757512324.980903,4208,4777984,-1,-4164737,3710207
1757512324.981860,4209,4714240,-1,-4239745,3652863
1757512324.982806,4210,4738560,-1,-4339585,3766783
1757512324.983695,4211,4758784,-1,-4327297,3682047
1757512324.984673,4212,4654592,-1,-4155265,3651071
1757512324.985474,4213,4766720,-1,-5090177,3416319
1757512324.986439,4214,4632832,-1,-3916417,3667199
1757512324.987329,4215,4775168,-1,-4407425,3694847
1757512324.988247,4216,4738304,-1,-3903873,3729151
1757512324.989184,4217,4832256,-1,-4083585,3691263
1757512324.990139,4218,4655360,-1,-4168321,3708671
1757512324.991097,4219,4839168,-1,-4339585,3758079
1757512324.991976,4220,4749568,-1,-4019329,3739135
1757512324.992936,4221,4855808,-1,-4337793,3686143
1757512324.993712,4222,4701952,-1,-4038017,3674111
1757512324.994640,4223,4777984,-1,-4390273,3637503
1757512324.995580,4224,4822784,-1,-4378753,3686399
1757512324.996590,4225,4756224,-1,-4178049,3753471
1757512324.997415,4226,4697344,-1,-2881921,4391679
1757512324.998352,4227,4824320,-1,-4250753,3547647
1757512324.999337,4228,4769792,-1,-3893121,3940351
1757512325.000220,4229,4687872,-1,-4564097,3644159
1757512325.001147,4230,4812288,-1,-4223873,3781119
1757512325.002124,4231,4680960,-1,-4340097,3605759
1757512325.002951,4232,4719360,-1,-4114049,3913727
1757512325.003860,4233,4662272,-1,-4534401,3681535
1757512325.004805,4234,4744192,-1,-4055681,3749119
1757512325.005752,4235,4595968,-1,-4389761,3646207
1757512325.006732,4236,4779008,-1,-4208513,3813631
1757512325.007580,4237,4787200,-1,-4311681,3458047
1757512325.008488,4238,4772352,-1,-4287617,3671039
1757512325.009434,4239,4824576,-1,-4375937,3660543
1757512325.010098,4240,4750848,-1,-4252545,3745535
1757512325.011082,4241,4723456,-1,-4601473,3649023
1757512325.012093,4242,4677120,-1,-4366465,3571199
1757512325.012956,4243,4805120,-1,-4691329,3740671
1757512325.013849,4244,4733952,-1,-4270977,3654911
1757512325.014732,4245,4740608,-1,-4785281,3579903
1757512325.015802,4246,4754688,-1,-4286081,3639807
1757512325.016601,4247,4813568,-1,-4704129,3684351
1757512325.017668,4248,4625920,-1,-4167041,3599615
1757512325.018614,4249,4714496,-1,-4940929,3531519
1757512325.019480,4250,4729344,-1,-4151425,3693311
1757512325.020399,4251,4698880,-1,-4220801,3400447
1757512325.021383,4252,4501504,-1,-4551553,3568383
1757512325.022333,4253,4819968,-1,-4261505,3644415
1757512325.023090,4254,4666624,-1,-4223617,3643903
1757512325.024066,4255,4904704,-1,-4321153,3672319
1757512325.024979,4256,4770560,-1,-4340097,3579903
1757512325.025917,4257,4757248,-1,-4193409,3549695
1757512325.026775,4258,4695040,-1,-4428417,3642367
1757512325.027755,4259,4754944,-1,-4333953,3611391
1757512325.028664,4260,4797184,-1,-4414593,3657727
1757512325.029708,4261,4795136,-1,-4135553,3699967
1757512325.030728,4262,4798208,-1,-4410753,3703039
1757512325.031412,4263,4680960,-1,-4381825,3680511
1757512325.032344,4264,4815360,-1,-4333441,3812351
1757512325.033304,4265,5353984,-1,-4353665,3565567
1757512325.034201,4266,4639232,-1,-4262017,3675135
1757512325.034956,4267,4790016,-1,-4173185,3482623
1757512325.035940,4268,4682496,-1,-4269953,3693567
1757512325.036872,4269,4778240,-1,-4445313,3510015
1757512325.037870,4270,4747264,-1,-4290689,3625983
1757512325.038903,4271,4782336,-1,-4476289,3539967
1757512325.039707,4272,4752896,-1,-4427905,3679231
1757512325.040592,4273,4808192,-1,-4491393,3437567
1757512325.041434,4274,4752640,-1,-4297345,3679231
1757512325.042523,4275,4765184,-1,-4537217,3634687
1757512325.043463,4276,4620544,-1,-4564609,3498495
1757512325.044228,4277,4646400,-1,-4425601,3378687
1757512325.045047,4278,4263936,-1,-4383105,3507455
1757512325.046148,4279,4846592,-1,-4473985,3540735
1757512325.047047,4280,4443648,-1,-4502913,3609087
1757512325.047943,4281,4737280,-1,-4499073,3612927
1757512325.048882,4282,4505088,-1,-4532865,3707903
1757512325.049687,4283,4934656,-1,-4502145,3561215
1757512325.050768,4284,4421376,-1,-4334721,3568639
1757512325.051568,4285,4779520,-1,-4465793,3585535
1757512325.052436,4286,4496896,-1,-4471681,3679231
1757512325.053470,4287,4748032,-1,-4431233,3518975
1757512325.054369,4288,4441600,-1,-4633473,3716863
1757512325.055292,4289,5043200,-1,-4458881,3609855
1757512325.056122,4290,4764672,-1,-4675201,3490559
1757512325.058276,4291,4657152,-1,-4547201,3657983
1757512325.058288,4292,4809472,-1,-4614785,3676415
1757512325.058800,4293,4700416,-1,-4561281,3644927
1757512325.059816,4294,4767488,-1,-4487297,3684095
1757512325.060768,4295,4643840,-1,-4509313,3510015
1757512325.061534,4296,4775936,-1,-4598401,3639551
1757512325.062553,4297,4709632,-1,-4545409,3598335
1757512325.063478,4298,4767744,-1,-4588417,3687679
1757512325.064306,4299,4651264,-1,-4488065,3596543
1757512325.065190,4300,4813824,-1,-4530561,3632639
1757512325.066157,4301,4791808,-1,-4431489,3601151
1757512325.067062,4302,4858368,-1,-4497025,3662847
1757512325.068035,4303,4929536,-1,-4116609,3978239
1757512325.068943,4304,4744192,-1,-4572545,3629567
1757512325.069866,4305,4871680,-1,-4487809,3721983
1757512325.070852,4306,4683776,-1,-4648833,3615999
1757512325.071659,4307,4826112,-1,-4540545,3634431
1757512325.072611,4308,4799232,-1,-4421505,3603711
1757512325.073499,4309,4865280,-1,-4533633,3685887
1757512325.074399,4310,4880640,-1,-4557697,3635967
1757512325.075337,4311,4711424,-1,-4439425,3697407
1757512325.076232,4312,4821248,-1,-4432513,3597311
1757512325.077197,4313,4740864,-1,-4540033,3628287
1757512325.078064,4314,4865792,-1,-4413569,3559167
1757512325.078989,4315,4792576,-1,-4675713,3643903
1757512325.079927,4316,4832000,-1,-6191489,3574527
1757512325.080809,4317,4846592,-1,-4370817,3707391
1757512325.081780,4318,4846080,-1,-4818305,3543807
1757512325.082655,4319,4866304,-1,-4478081,3715071
1757512325.083561,4320,4815360,-1,-4571009,3628287
1757512325.084470,4321,4618752,-1,-4386433,3663615
1757512325.085443,4322,4876288,-1,-4841089,3656703
1757512325.086325,4323,4873472,-1,-4539265,3633663
1757512325.087252,4324,4875264,-1,-4722817,3523327
1757512325.088186,4325,4810752,-1,-4410753,3568383
1757512325.089102,4326,4788224,-1,-4670849,3645183
1757512325.090024,4327,4648448,-1,-4092801,3750911
1757512325.090957,4328,4748800,-1,-4592001,3563775
1757512325.091828,4329,4820224,-1,-4237185,3652863
1757512325.092841,4330,4781824,-1,-4467073,3675647
1757512325.093715,4331,4749056,-1,-4527233,3618815
1757512325.094606,4332,4793344,-1,-4384129,3652863
1757512325.095515,4333,4779520,-1,-4539009,3641855
1757512325.096463,4334,4775424,-1,-4539265,3633919
1757512325.097354,4335,4837120,-1,-4233857,3645951
1757512325.098301,4336,4827904,-1,-4506241,3650303
1757512325.099199,4337,4744448,-1,-4503169,3524863
1757512325.100166,4338,4867584,-1,-4386177,3681023
1757512325.101123,4339,4750336,-1,-4463233,3612415
1757512325.101977,4340,4731648,-1,-4637057,3593983
1757512325.102937,4341,4751104,-1,-4234113,3895295
1757512325.103880,4342,4959488,-1,-4520833,3556863
1757512325.104783,4343,4714752,-1,-4360065,3676927
1757512325.105659,4344,4793344,-1,-4685185,3468799
1757512325.106586,4345,4695296,-1,-4715393,3580927
1757512325.107495,4346,4706048,-1,-4449409,3513599
1757512325.108391,4347,4718336,-1,-4429697,3631615
1757512325.109321,4348,4737024,-1,-4732033,3532031
1757512325.110247,4349,4832512,-1,-4376193,3610879
1757512325.111154,4350,4795904,-1,-4451713,3613951
1757512325.112071,4351,4702464,-1,-4650625,3637247
1757512325.112968,4352,4736512,-1,-4499841,3691263
1757512325.113896,4353,4811520,-1,-4458369,3577087
